,Número de registro,Denominação,Título,Autor,Classificação,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - espessura,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Estado de conservação,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
16,4427.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
17,4428.0,Nossa senhora,Nossa Senhora Mãe Dos Homens,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
18,4429.0,Nossa senhora,Nossa Senhora do Rosário,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
19,4430.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
20,4431.0,Crucifixo,Cristo Crucificado,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
21,4432.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
22,4433.0,Santa,Santana Mestra,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
23,4434.0,Mesa,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
24,4435.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
25,4436.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
26,4437.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
27,4438.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
28,4439.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
29,4440.0,Santo,São Tiago de Compostela,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
30,4441.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
31,4442.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
32,4443.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Regular,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
33,4444.0,Crucifixo,Cristo Crucificado,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
34,4445.0,Cruz,Sem título,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
35,4446.0,Santa,Santana Mestra,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
36,4447.0,Santo,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
37,4448.0,Santo,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
38,4449.0,Santo,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
39,4450.0,Santo,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
40,4451.0,Construção pictórica religiosa,Sem título,,02 Artes Visuais/Cinematográfica > 02.1 Construção Artística,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
41,4452.0,Construção pictórica religiosa,Sagrado Coração de Jesus,,02 Artes Visuais/Cinematográfica > 02.1 Construção Artística,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
42,4453.0,Relevo religioso,Sagrado Coração de Jesus,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
43,4454.0,Cruz,Sem título,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
44,4455.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
45,4456.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
46,4457.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
47,4458.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
48,4459.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
49,4460.0,Grupo escultórico religioso,Santíssima Trindade,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
50,4461.0,Oratório,Sem título,,05 Interiores > 05.5 Peça de Mobiliário,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
51,4462.0,Escultura religiosa,Divino Espírito Santo,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
52,4463.0,Crucifixo,Cristo Crucificado,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
53,4464.0,Crucifixo,Cristo Crucificado,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
54,4465.0,Nossa senhora,Nossa Senhora da Conceição,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
55,4466.0,Santa,Santa Bárbara,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
56,4467.0,Santo,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
57,4468.0,Santo,São Brás,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
58,4469.0,Santo,São Sebastião,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
59,4470.0,Santo,São Sebastião,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
60,4471.0,Santo,São Sebastião,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
61,4472.0,Santo,São Sebastião,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
62,4473.0,Relevo religioso,Sagrado Coração de Jesus,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
63,4474.0,Relevo religioso,Madona,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
64,4475.0,Relevo religioso,São Paulo,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
65,4476.0,Relevo religioso,Nossa Senhora da Piedade,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
66,4477.0,Relevo religioso,Santo Antônio,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,França,[entre 1901 e 1950],museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
67,4478.0,Relevo religioso,Anjo da Guarda,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
68,4479.0,Relevo religioso,Sagrado Coração de Jesus,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
69,4480.0,Relevo religioso,Nosso Senhor da Cana Verde,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
70,4481.0,Construção pictórica religiosa,Santa Bárbara,,02 Artes Visuais/Cinematográfica > 02.1 Construção Artística,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
71,4482.0,Relevo religioso,Jesus Cristo,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
72,4483.0,Relevo religioso,Jesus Cristo,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
73,4484.0,Relevo religioso,Santo Onofre,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
74,4485.0,Relevo religioso,Sagrada Família,,02 Artes Visuais/Cinematográfica > 02.3 Escultura,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
75,4486.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
76,4487.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
77,4488.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
78,4489.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
79,4490.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
80,4491.0,Castiçal,Sem título,,05 Interiores > 05.4 Objeto de Iluminação,0,,,,,,,Bom,,s.d.,museudainconfidencia_-_acervo-museologico,https://museudainconfidencia.acervos.museus.gov.br/wp-json/tainacan/v2/collection/9/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,9
