,Número de registro,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões,Material/Técnica,Data de produção,Local de produção,Estado de conservação,Condições de reprodução,ACERVO,URL,TAINACAN_COLECTION_ID
3,1982.16.278,Fotografia,Estudantes fazendo lanche no intervalo de demonstração [concentração orfeônica],Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1930 e 1945],Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
4,1982.16.158,Fotografia,Alunos da Escola Deodoro executando um cânone a 4 vozes ‘em passeio’,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1930 e 1945],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
5,1982.16.168,Fotografia,Concentração orfeônica,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1930 e 1945],,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
6,1980.16.021,Fotografia,"Villa-Lobos, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, e a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"No verso, em manuscrito, a informação “década de 30. Residência de V.L. rua Araújo Porto Alegre, 56 Apto 54 - Rio. Posando para a escultora Celi” que está parcialmente equivocada. Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,[entre 1930 e 1945],Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
7,1980.16.029,Fotografia,"Villa-Lobos e Arminda, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, com a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,[entre 1930 e 1945],Brasil > Rio de Janeiro,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
8,1982.16.250,Fotografia,"Villa-Lobos, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, e a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,[entre 1930 e 1945],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
9,2003.16.073,Fotografia,Villa-Lobos soprando regador e Lucilia Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1934 e 1935],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
10,1983.16.084,Fotografia,"A escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por ela mesma, no apartamento de Villa-Lobos, à Rua Araújo Porto Alegre, 56 ap. 54",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,[entre 1937 e 1949],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
11,1983.16.085,Fotografia,"Villa-Lobos, Arminda, em seu apartamento à Rua Araújo Porto Alegre, 56 ap. 54, com duas moças não identificadas e a escultora argentina Martha Elsa Vinisky, atrás de busto do compositor esculpido por esta última",Não identificado,10 Comunicação > 10.1 Documento,"Devido às anotações feitas no verso das fotos existia dúvida se a escultora era Adriana Janacópulos ou Celi. As notícias veiculadas na Gazeta de Notícias e A Noite, que estão no Livro de recortes LR13.018.1.c.00/LR13.018.1.c.00 mostram que não se trata de nenhuma das duas.",,Fotografia em preto e branco; papel,[entre 1937 e 1949],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
12,1987.16.047,Fotografia,"Villa-Lobos jogando bilhar, [provavelmente na Academia Brasileira de Imprensa]",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1940 e 1959],Brasil > Rio de Janeiro,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
13,2004.16.094,Fotografia,Formandas do Conservatório Nacional de Canto Orfeônico - CNCO de [1943 ou 1945]. Na parede foto de Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1943 e 1945],Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
14,2002.16.021,Fotografia,Villa-Lobos e Arminda,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,[entre 1956 e 1957],,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
15,2003.16.096,Fotografia,Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Argentina > Buenos Aires,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
16,2004.16.039,Fotografia,"Na fila da frente, da esquerda para direita: Manuel Bandeira (1ª), Villa-Lobos (2º) e Arminda (4ª)",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
17,2004.16.042,Fotografia,Villa-Lobos com senhoras não identificadas,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
18,2004.16.043,Fotografia,Villa-Lobos entre os irmãos pianistas José Eduardo e João Carlos Martins,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
19,2004.16.044,Fotografia,Villa-Lobos e [Manuel Bandeira] entre outros não identificados,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
20,2004.16.045,Fotografia,Villa-Lobos ao microfone no programa de rádio ‘Hora do Brasil’,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
21,2004.16.048,Fotografia,"Villa-Lobos com o pianista Souza Lima e o crítico Eurico Nogueira França, após a 1ª audição do “Concerto Nº 2 para Piano e Orquestra”",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
22,2004.16.049,Fotografia,Audição de piano,Não identificado,10 Comunicação > 10.1 Documento,"Sentados na 1ª fila da plateia da esquerda para direita: Julieta Strutt (1ª), Arminda (3ª), Margherite Long (4ª), Villa-Lobos (5º), Helena Lorenzo Fernandez (6ª) entre outros não identificados.",,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
23,2004.16.050,Fotografia,Villa-Lobos ao microfone entre Andrade Muricy (a direita na foto) e não identificado,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
24,2004.16.053,Fotografia,Villa-Lobos e Arminda,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
25,2004.16.060,Fotografia,"Da esquerda p/ direita, no 1º plano: Sonia Maria Strutt, Hermenegilda mãe de Arminda, Villa-Lobos, Arminda e sua irmã Julieta Strutt",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
26,2004.16.061,Fotografia,Arminda e Andrade Muricy entre outros não identificados,Não identificado,10 Comunicação > 10.1 Documento,"Foto publicada em periódico com a seguinte legenda: “Grupo num recanto do Municipal, por ocasião de ser entregue uma medalha comemorativa da ‘1ª Temporada de Arte Nacional’ à insigne cantora Violeta Coelho Netto de Freitas.”",,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
27,2004.16.095,Fotografia,"Lorenzo Fernandez entre formandas do Conservatório Nacional de Canto Orfeônico - CNCO. Ao fundo, quadro de formandos de [1943 ou 1945]",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
28,2004.16.102,Fotografia,"“Lucilia e Heitor Villa-Lobos com a afilhada Laiz -Eni, filha de Yacyra e Luiz Guimarães, este, Irmão de Lucilia - ano de 1931”",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
29,2004.16.108,Fotografia,Lucília Guimarães Villa-Lobos jovem,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
30,2004.16.109,Fotografia,"Lucília Guimarães Villa-Lobos, idosa",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
31,2004.16.111,Fotografia,"Lucília Guimarães Villa-Lobos, jovem",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
32,2004.16.112,Fotografia,"Lucília Guimarães Villa-Lobos, jovem",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Ruim,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
33,2004.16.113,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
34,2004.16.115,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
35,2004.16.116,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
36,2004.16.117,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
37,2004.16.118,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
38,2004.16.120,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
39,2004.16.122,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
40,2004.16.123,Fotografia,Lucília Guimarães Villa-Lobos,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Regular,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
41,2004.16.124,Fotografia,Lucília Guimarães Villa-Lobos em almoço com a família,Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
42,2004.16.125,Fotografia,"Da dir. para esq.: Oldemar, Lourdes, Yacyra, Luiz e Lucília Guimarães Villa-Lobos",Não identificado,10 Comunicação > 10.1 Documento,,,Fotografia em preto e branco; papel,s. d.,Brasil,Bom,,museuvillalobos_-_fotografias,https://museuvillalobos.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1570/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1570
