,Resumo descritivo,Denominação,Número de registro,Classificação,Título,Local de produção,Data de produção,Material/Técnica,Estado de conservação,Dimensões - diâmetro,Dimensões - peso,ACERVO,URL,TAINACAN_COLECTION_ID
20,"Anverso: Busto de D. Pedro I, em trajes militares, à esquerda, circundados pela legenda: PETRUS. I. D. G. CONST. IMP. ET. PERP. BRAS. DEF. e, no exergo, 1828. Letra monetária B, ao lado da data. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES e o valor 4000 .",Moeda,137271,03 Objetos Pecuniários,4.000 réis,Bahia,1828,Ouro,Bom,,,mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
21,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita. Legenda: ao redor, PETRUS. II. D. G. CONST. IMP. ET. PERP. BRAS. DEF e 1832. R entre florões. Reverso: Ao centro, brasão do Império sobre o valor 6400 entre florões. Legenda: ao redor, IN * HOC * SIGNO * VINCES",Moeda,137272,03 Objetos Pecuniários,6.400 réis,Rio de Janeiro,1832,Ouro,Bom,32,"14,28",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
22,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita, sobre assinatura AZEVEDO F (Carlos Custódio de Azevedo). Legenda: ao redor, PETRUS. II. D. G. CONST. IMP. ET. PERP. BRAS. DEF e 1832. R entre florões. Reverso: Ao centro, brasão do Império sobre o valor 6400 entre florões. Legenda: ao redor, IN * HOC * SIGNO * VINCES",Moeda,137273,03 Objetos Pecuniários,6.400 réis,Rio de Janeiro,1832,Ouro,Bom,31,"14,27",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
23,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita. Legenda: ao redor, PETRUS. II. D. G. CONST. IMP. ET. PERP. BRAS. DEF e 1833. R entre florões. Reverso: Ao centro, brasão do Império sobre o valor 6400 entre florões. Legenda: ao redor, IN * HOC * SIGNO * VINCES",Moeda,137274,03 Objetos Pecuniários,6.400 réis,Rio de Janeiro,1833,Ouro,Bom,"31,5","14,26",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
24,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita, sobre assinatura AZEVEDO F (Carlos Custódio de Azevedo). Legenda: ao redor, PETRUS. II. D. G. CONST. IMP. ET. PERP. BRAS. DEF e 1832. R entre florões. Reverso: Ao centro, brasão do Império sobre o valor 4000 entre florões. Legenda: ao redor, IN * HOC * SIGNO * VINCES",Moeda,137275,03 Objetos Pecuniários,4.000 réis,Rio de Janeiro,1832,Ouro,Bom,26,"8,03",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
25,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita. Legenda: ao redor, PETRUS. II. D. G. CONST. IMP. ET. PERP. BRAS. DEF e 1833. R entre florões. Reverso: Ao centro, brasão do Império sobre o valor 4000 entre florões. Legenda: ao redor, IN * HOC * SIGNO * VINCES",Moeda,137276,03 Objetos Pecuniários,4.000 réis,Rio de Janeiro,1833,Ouro,Bom,26,"7,99",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
26,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1833. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137277,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1833,Ouro,Bom,28,"14,25",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
27,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1834. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137278,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1834,Ouro,Bom,28,"14,27",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
28,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1835. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137279,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1835,Ouro,Bom,28,"14,21",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
29,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1836. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137280,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1836,Ouro,Bom,28,"14,25",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
30,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1838. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137281,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1838,Ouro,Bom,28,"14,28",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
31,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1839. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137282,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1839,Ouro,Bom,28,"14,27",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
32,"Anverso: Ao centro, busto de D. Pedro II ainda menino, voltado para a direita sobre o ano 1840. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137283,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1840,Ouro,Bom,28,"14,27",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
33,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1841. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137284,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1841,Ouro,Bom,28,"13,61",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
34,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1842. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137285,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1842,Ouro,Bom,28,"14,3",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
35,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1843. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137286,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1843,Ouro,Bom,28,"14,24",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
36,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1845. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137287,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1845,Ouro,Bom,28,"14,29",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
37,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1847. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137288,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1847,Ouro,Bom,28,"14,28",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
38,"Anverso: Ao centro, busto de D. Pedro II jovem, voltado para a esquerda, sobre o ano 1848. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137289,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1848,Ouro,Bom,28,"14,24",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
39,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1849. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137290,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1849,Ouro,Bom,30,"17,85",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
40,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1850. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137291,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1850,Ouro,Bom,30,"17,82",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
41,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1851. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137292,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1851,Ouro,Bom,30,"17,92",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
42,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1849. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137293,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1849,Ouro,Bom,"25,5","8,89",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
43,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1849. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137294,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1849,Ouro,Bom,"25,5","8,91",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
44,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1850. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137295,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1850,Ouro,Bom,"25,5","8,83",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
45,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1851. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império encimado pela legenda: IN HOC S. VINCES",Moeda,137296,03 Objetos Pecuniários,10.000 réis,Rio de Janeiro,1851,Ouro,Bom,"25,5","8,88",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
46,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1851. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137297,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1851,Ouro,Bom,30,"17,81",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
47,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1852. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137298,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1852,Ouro,Bom,30,"17,77",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
48,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1853. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137299,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1853,Ouro,Bom,30,"17,79",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
49,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1857. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137300,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1857,Ouro,Bom,30,"17,79",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
50,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1858. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137301,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1858,Ouro,Bom,30,"17,75",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
51,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1859. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137302,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1859,Ouro,Bom,30,"17,73",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
52,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1860. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137303,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1860,Ouro,Bom,30,"17,82",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
53,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1861. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137304,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1861,Ouro,Bom,30,"17,74",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
54,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1863. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137305,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1863,Ouro,Bom,30,"17,7",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
55,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1864. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137306,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1864,Ouro,Bom,30,"17,77",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
56,"Anverso: Ao centro, busto de D. Pedro II, voltado para a esquerda, sobre o ano 1867. Legenda: ao redor, PETRUS. II. D. G. C. IMP. ET. PERP. BRAS. DEF. Reverso: Ao centro, brasão do Império cortando a legenda: IN HOC SIGNO VINCES",Moeda,137307,03 Objetos Pecuniários,20.000 réis,Rio de Janeiro,1867,Ouro,Bom,30,"17,74",mhn_-_moedas-de-ouro,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/286327/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,286327
